Insaisissables (Now You See Me);31 juillet 2013;Thriller;French;1h 56min;http://protect.megaupload-torrent.com/index.php?id=10308  Les Semences De La Colère;2013;Documentaire;French;1h 22mn;http://protect.megaupload-torrent.com/index.php?id=10307  Les gamins;17 avril 2013;Comédie;French;1h 35min;http://protect.megaupload-torrent.com/index.php?id=10306  R.I.P.D. Brigade Fantôme;31 juillet 2013;Action;French;1h 36min;http://protect.megaupload-torrent.com/index.php?id=10305  Le Fantôme du grenier;2013;Divers;French;1h 30min;http://protect.megaupload-torrent.com/index.php?id=10304  Lune de miel en solo;2011;Romance;French;1h 55min;http://protect.megaupload-torrent.com/index.php?id=10303  Un bungalow pour six;2011;Comédie;French;1h 24min;http://protect.megaupload-torrent.com/index.php?id=10302  Coupable innocence;2011;Thriller;French;1h 30min;http://protect.megaupload-torrent.com/index.php?id=10301  Camille Claudel, 1915;13 mars 2013;Divers;French;1h 35min;http://protect.megaupload-torrent.com/index.php?id=10300  My Best Enemy;2013;Drame;French;;http://protect.megaupload-torrent.com/index.php?id=10299  Queen of Montreuil;20 mars 2013;Comédie;French;1h 27min;http://protect.megaupload-torrent.com/index.php?id=10298 
GoldenEye;20 décembre 1995;Espionnage;French;02h10min;http://protect.megaupload-torrent.com/index.php?id=5496
Le Retour de la Momie;23 mai 2001;Aventure;French;02h09min;http://protect.megaupload-torrent.com/index.php?id=1767
Flash Gordon;28 janvier 1981;Divers;French;01h50min;http://protect.megaupload-torrent.com/index.php?id=3243
En cloque mais pas trop (Labor Pains);2009;Comédie;French;01h29min;http://protect.megaupload-torrent.com/index.php?id=5259
Les Proies (El Rey de la Montana);16 juillet 2008;Thriller;French;01h30min;http://protect.megaupload-torrent.com/index.php?id=1025
La Fièvre du samedi soir;;Drame;French;01h58min;http://protect.megaupload-torrent.com/index.php?id=3028
Confession d'un cannibale  (Rohtenburg);2007;Epouvante-horreur;French;01h30min;http://protect.megaupload-torrent.com/index.php?id=2046
Mon meilleur ami;20 décembre 2006;Comédie;French;01h34min;http://protect.megaupload-torrent.com/index.php?id=2502
Willard;17 septembre 2003;Epouvante-horreur;Vo;01h40min;http://protect.megaupload-torrent.com/index.php?id=3854
Bandidas;18 janvier 2006;Comédie;French;01h35min;http://protect.megaupload-torrent.com/index.php?id=5281
George de la jungle (George of the Jungle);15 octobre 1997;Aventure;French;01h32min;http://protect.megaupload-torrent.com/index.php?id=3069
source code;20 avril 2011;Sience fiction;FRENCH;01h33min;http://protect.megaupload-torrent.com/index.php?id=4392
Les Rois du désert (Three Kings);23 février 2000;Aventure;French;01h55min;http://protect.megaupload-torrent.com/index.php?id=521
A l'ombre des potences (Run for Cover);1955;Divers;French;01h33min;http://protect.megaupload-torrent.com/index.php?id=4065
Fast and Furious 5 (Fast Five);4 mai 2011;Thriller;French;02h00min;http://protect.megaupload-torrent.com/index.php?id=4753
666 la malédiction (The Omen);7 juin 2006;Epouvante-horreur;French;01h48min;http://protect.megaupload-torrent.com/index.php?id=2160
Karate Tiger - Le Tigre Rouge;;Arts martiaux;French;01h25min;http://protect.megaupload-torrent.com/index.php?id=3227
Dans la brume électrique (In the Electric Mist );15 avril 2009;Policier;French;01h57min;http://protect.megaupload-torrent.com/index.php?id=5603
Jours de tonnerre (Days of Thunder );24 octobre 1990;Action;French;01h47min;http://protect.megaupload-torrent.com/index.php?id=2061
Volcano;27 août 1997;Aventure;French;01h43min;http://protect.megaupload-torrent.com/index.php?id=5604
The Rocky Horror Picture Show;;Musical;French;01h40min;http://protect.megaupload-torrent.com/index.php?id=2577
The Ward;2011;Thriller;French;;http://protect.megaupload-torrent.com/index.php?id=5426
Le Sourire de Mona Lisa (Mona Lisa smile);21 janvier 2004;Comédie;French;01h59min;http://protect.megaupload-torrent.com/index.php?id=80
7 ans de séduction (A Lot Like Love);10 août 2005;Comédie;French;01h47min;http://protect.megaupload-torrent.com/index.php?id=4085
Le Parfum du succès (The Smell of Success);2009;Comédie;French;01h36min;http://protect.megaupload-torrent.com/index.php?id=2448
Il faut sauver le soldat Ryan;30 septembre 1998;Guerre;French;02h43min;http://protect.megaupload-torrent.com/index.php?id=2338
Wanted : choisis ton destin;16 juillet 2008;Action;French;1h50 min;http://protect.megaupload-torrent.com/index.php?id=338
A cause d’un garçon;;Drame;French;01h30min;http://protect.megaupload-torrent.com/index.php?id=2849
Aigle de fer;;Action;French;01h57min;http://protect.megaupload-torrent.com/index.php?id=2639
Uzak;14 janvier 2004;Drame;French;01h50min;http://protect.megaupload-torrent.com/index.php?id=2861
Et Si C'était Vrai;23 novembre 2005;Comédie;French;1h35 min;http://protect.megaupload-torrent.com/index.php?id=1257
Winnie l'ourson et l'Efélant (Pooh's Heffalump Movie);2004;Animation;French;01h06min;http://protect.megaupload-torrent.com/index.php?id=4196
Soul Surfer;2011;Drame;French;01h47min;http://protect.megaupload-torrent.com/index.php?id=5602
The Candidate;2008;Thriller;French;1h30 min;http://protect.megaupload-torrent.com/index.php?id=2942
Spider-Man 2;14 juillet 2004;Action;French;2h07 min;http://protect.megaupload-torrent.com/index.php?id=650
Star Trek;6 mai 2009;Sience fiction;French;2h08 min;http://protect.megaupload-torrent.com/index.php?id=6
Initial D (Tau man ji D);2004;Action;French;01h45min;http://protect.megaupload-torrent.com/index.php?id=1588
The Year One;12 août 2009;Comédie;VF;1h27 min;http://protect.megaupload-torrent.com/index.php?id=24
Sortilège (Beastly);2011;Fantastique;French;1h 23min;http://protect.megaupload-torrent.com/index.php?id=4798
The Man From Earth (Jerome Bixby's Man from Earth);2007;Drame;French;01h27min;http://protect.megaupload-torrent.com/index.php?id=4475
Le Masque de Zorro;14 octobre 1998;Aventure;French;02h16min;http://protect.megaupload-torrent.com/index.php?id=1475
Peur primale (Primal Fear);5 juin 1996;Drame;French;02h11min;http://protect.megaupload-torrent.com/index.php?id=3105
Little Miss Sunshine;6 septembre 2006;Comédie;French;01h40min;http://protect.megaupload-torrent.com/index.php?id=2381
Rintintin (Finding Rin Tin Tin);15 août 2007;Aventure;French;01h27min;http://protect.megaupload-torrent.com/index.php?id=3934
Swordsman 2, la légende d'un guerrier;1992;Arts martiaux;French;01h39min;http://protect.megaupload-torrent.com/index.php?id=1657
Souviens-toi l'été dernier 2;13 janvier 1999;Epouvante-horreur;French;01h40min;http://protect.megaupload-torrent.com/index.php?id=3831
Shanghai kid;9 août 2000;Comédie;French;1h55 min;http://protect.megaupload-torrent.com/index.php?id=545
Howard Le Canard;1986;Comédie;French;01h50min;http://protect.megaupload-torrent.com/index.php?id=4376
Happy Tree Friends Le film;2005;Comédie;French;1h14 min;http://protect.megaupload-torrent.com/index.php?id=4623
The Housemaid (Hanyo);15 septembre 2010;Thriller;French;01h47min;http://protect.megaupload-torrent.com/index.php?id=3863
La Horde sauvage (The Wild Bunch);17 octobre 1969;Drame;French;02h25min;http://protect.megaupload-torrent.com/index.php?id=3698
Mortal Kombat, destruction finale;01h30min;Aventure;French;01h30min;http://protect.megaupload-torrent.com/index.php?id=2226
La Grande menace;1978;Drame;French;1h45 min;http://protect.megaupload-torrent.com/index.php?id=3204
Frozen;2010;Thriller;VF;01h34min;http://protect.megaupload-torrent.com/index.php?id=4687
La Disparue de Deauville;23 mai 2007;Policier;French;01h40min;http://protect.megaupload-torrent.com/index.php?id=3623
Les Locataires (The Tenants);2005;Drame;French;01h37min;http://protect.megaupload-torrent.com/index.php?id=5431
La Leçon de piano (The Piano);19 mai 1993;Drame;French;02h01min;http://protect.megaupload-torrent.com/index.php?id=2878
A l'ombre de la haine (Monster's Ball);20 mars 2002;Romance;French;01h55min;http://protect.megaupload-torrent.com/index.php?id=4064
The King of Fighters;2010;Sience fiction;French;;http://protect.megaupload-torrent.com/index.php?id=3973
The Blues Brothers;7 novembre 1980;Comédie;French;02h10min;http://protect.megaupload-torrent.com/index.php?id=2604
Spawn;10 décembre 1997;Action;French;1h30 min;http://protect.megaupload-torrent.com/index.php?id=641
Shaun Of The Dead;27 juillet 2005;Epouvante-horreur;French;01h39min;http://protect.megaupload-torrent.com/index.php?id=2475
Sexy Dance 2 (Step Up 2 the Streets);9 avril 2008;Romance;French;1h42 min;http://protect.megaupload-torrent.com/index.php?id=1279
Les Insurgés;14 janvier 2009;Guerre;French;02h17min;http://protect.megaupload-torrent.com/index.php?id=1757
Akoibon;13 avril 2005;Comédie;French;01h38min;http://protect.megaupload-torrent.com/index.php?id=2467
Le Fabuleux destin d'Amélie Poulain;25 avril 2001;Comédie;French;02h00min;http://protect.megaupload-torrent.com/index.php?id=2378
La Bataille de Passchendaele;;Guerre;French;01h54min;http://protect.megaupload-torrent.com/index.php?id=2598
Traque sans répit (Jane Doe);2001;Action;French;1h31 min;http://protect.megaupload-torrent.com/index.php?id=1660
Forrest Gump;5 octobre 1994;Comédie;French;2h20 min;http://protect.megaupload-torrent.com/index.php?id=570
Family Man;20 décembre 2000;Comédie;French;2h05 min;http://protect.megaupload-torrent.com/index.php?id=1077
Démineurs (The Hurt Locker);23 septembre 2009;Guerre;French;2h04 min;http://protect.megaupload-torrent.com/index.php?id=442
Cluedo (Clue);;Comédie;French;01h34min;http://protect.megaupload-torrent.com/index.php?id=3162
Wolfman (The Wolfman);10 février 2010;Action;French;01h39min;http://protect.megaupload-torrent.com/index.php?id=2089
Scarface;7 mars 1984;Action;French;2h45 min;http://protect.megaupload-torrent.com/index.php?id=1861
Rien que pour vos cheveux;27 août 2008;Comédie;French;1h53 min;http://protect.megaupload-torrent.com/index.php?id=778
Des étoiles plein les yeux (First Daughter);20 avril 2005;Romance;French;01h46min;http://protect.megaupload-torrent.com/index.php?id=5435
Sables mortels (White Sands);25 novembre 1992;Policier;French;01h41min;http://protect.megaupload-torrent.com/index.php?id=646
Bad teacher;27 juillet 2011;Comédie;VF;01h33min;http://protect.megaupload-torrent.com/index.php?id=5472
Inside Man - l'homme de l'intérieur;12 avril 2006;Policier;French;02h10min;http://protect.megaupload-torrent.com/index.php?id=1867
Peggy Sue s'est mariée (Peggy Sue Got Married );7 janvier 1987;Romance;French;01h40min;http://protect.megaupload-torrent.com/index.php?id=5357
Le Fil de la vie;16 février 2005;Animation;French;1h30 min;http://protect.megaupload-torrent.com/index.php?id=416
Sexy Dance 3 The Battle (Step Up 3-D);18 août 2010;Musical;French;01h47min;http://protect.megaupload-torrent.com/index.php?id=3271
Ténèbres (Tenebrae);27 avril 1983;Epouvante-horreur;French;01h50min;http://protect.megaupload-torrent.com/index.php?id=4756
Aguirre, la colère de Dieu (Aguirre, der Zorn Gottes);26 février 1975;Aventure;Vost fr;01h33min;http://protect.megaupload-torrent.com/index.php?id=4805
Esprits rebelles (Dangerous Minds);;Drame;French;01h39min;http://protect.megaupload-torrent.com/index.php?id=2193
Le Coeur en sommeil;2005;Drame;French;01h44min;http://protect.megaupload-torrent.com/index.php?id=3704
Fleur du désert (Desert Flower);10 mars 2010;Divers;French;02h00min;http://protect.megaupload-torrent.com/index.php?id=3223
Les Vengeurs Ultimate (Ultimate Avengers);2005;Animation;French;01h15min;http://protect.megaupload-torrent.com/index.php?id=4529
Reviens-moi (Atonement );9 janvier 2008;Drame;French;02h03min;http://protect.megaupload-torrent.com/index.php?id=1832
Frères de sang (Taegukgi hwinalrimyeo);11 mai 2005;Guerre;French;02h27min;http://protect.megaupload-torrent.com/index.php?id=2053
Saw 6;4 novembre 2009;Epouvante-horreur;French;1h30 min;http://protect.megaupload-torrent.com/index.php?id=279
Le secret de la planète des singes;juin 1970;Sience fiction;French;01h35min;http://protect.megaupload-torrent.com/index.php?id=4526
Men in Black;6 août 1997;Sience fiction;French;1h38 min;http://protect.megaupload-torrent.com/index.php?id=156
Les Voyages de Gulliver (Gulliver's Travels);23 février 2011;Aventure;French;01h25min;http://protect.megaupload-torrent.com/index.php?id=3938
Aragami;2003;Arts martiaux;French;01h10min;http://protect.megaupload-torrent.com/index.php?id=13
Buffy, tueuse de vampires (Buffy the Vampire Slayer);;Comédie;French;01h26min;http://protect.megaupload-torrent.com/index.php?id=3328
The Horseman;2008;Divers;French;01h36min.;http://protect.megaupload-torrent.com/index.php?id=4830
Open water;11 août 2004;Epouvante-horreur;French;1h20 min;http://protect.megaupload-torrent.com/index.php?id=1011
Aucun témoin (No Witness);2004;Thriller;French;01h35min;http://protect.megaupload-torrent.com/index.php?id=3999
Hors de prix;13 décembre 2006;Comédie;French;01h43min;http://protect.megaupload-torrent.com/index.php?id=5451
Les Pleins pouvoirs (Absolute Power);21 mai 1997;Policier;French;02h01min;http://protect.megaupload-torrent.com/index.php?id=3774
La Mort dans la peau;8 septembre 2004;Action;French;1h49 min;http://protect.megaupload-torrent.com/index.php?id=531
Impitoyable (Unforgiven);12 septembre 1992;Action;French;02h11min;http://protect.megaupload-torrent.com/index.php?id=1445
Southland Tales;;Sience fiction;French;2h24 min;http://protect.megaupload-torrent.com/index.php?id=642
Le Patient anglais (The English Patient);12 mars 1997;Drame;French;02h40min;http://protect.megaupload-torrent.com/index.php?id=3277
Haute Voltige (Entrapment);21 mai 1999;Policier;French;01h53min;http://protect.megaupload-torrent.com/index.php?id=2097
Que justice soit faite - Un honnête citoyen (Law Abiding Citizen);;Epouvante-horreur;French;;http://protect.megaupload-torrent.com/index.php?id=339
Freddy - Chapitre 7 : Freddy sort de la nuit (A Nightmare on Elm Street - Part 7 : new nig;3 mai 1995;Epouvante-horreur;French;01h52min;http://protect.megaupload-torrent.com/index.php?id=4780
La Môme;14 février 2007;Musical;French;2h20 min;http://protect.megaupload-torrent.com/index.php?id=1574
Max la menace (Get Smart);10 septembre 2008;Action;French;01h49min;http://protect.megaupload-torrent.com/index.php?id=2710
Rendez-vous l'été prochain (Jack Goes Boating);29 décembre 2010;Romance;French;01h31min;http://protect.megaupload-torrent.com/index.php?id=502
La Ferme en folie (Barnyard);21 février 2007;Animation;French;01h29min;http://protect.megaupload-torrent.com/index.php?id=3492
Maman, j'ai raté l'avion;19 décembre 1990;Comédie;French;1h43 min;http://protect.megaupload-torrent.com/index.php?id=480
Beethoven 4 (Beethoven's 4th);2001;Comédie;French;01h33min;http://protect.megaupload-torrent.com/index.php?id=4100
La Tour Montparnasse infernale;28 mars 2001;Comédie;French;1h32 min;http://protect.megaupload-torrent.com/index.php?id=1069
Le Massacre De Fort Apache;1948;Divers;French;02h07min;http://protect.megaupload-torrent.com/index.php?id=3975
Kickboxer 4;;Divers;French;01h30min;http://protect.megaupload-torrent.com/index.php?id=3442
Hero (Ying Xiong);24 septembre 2003;Drame;French;01h38min;http://protect.megaupload-torrent.com/index.php?id=1836
Home;5 juin 2009;Aventure;French;2h00 min;http://protect.megaupload-torrent.com/index.php?id=756
Priest;11 mai 2011;Aventure;French;01h27min;http://protect.megaupload-torrent.com/index.php?id=4848
Year of the Dog;2006;Drame;French;01h38min;http://protect.megaupload-torrent.com/index.php?id=3469
La Gloire de mon Père;29 août 1990;Comédie;French;01h45min;http://protect.megaupload-torrent.com/index.php?id=3140
un indien dans la ville;14 décembre 1994;Comédie;French;01h30min;http://protect.megaupload-torrent.com/index.php?id=4414
Chorus Line (A Chorus Line);22 janvier 1986;Musical;French;01h53min;http://protect.megaupload-torrent.com/index.php?id=2038
Nights in Rodanthe;;Romance;French;01h37min;http://protect.megaupload-torrent.com/index.php?id=1761
Golden Door;21 mars 2007;Drame;French;01h58min;http://protect.megaupload-torrent.com/index.php?id=637
Beyond the Sky;2006;Thriller;French;01h52min;http://protect.megaupload-torrent.com/index.php?id=4957
Le Secret de Brokeback Mountain;18 janvier 2006;Comédie;French;02h14min;http://protect.megaupload-torrent.com/index.php?id=2238
Frères du désert (The Four Feathers);5 novembre 2003;Aventure;French;02h11min;http://protect.megaupload-torrent.com/index.php?id=3765
L'Ombre d'un soupçon (Random Hearts);10 novembre 1999;Drame;French;02h12min;http://protect.megaupload-torrent.com/index.php?id=4897
La Cité des anges;24 juin 1998;Romance;French;01h53min;http://protect.megaupload-torrent.com/index.php?id=1833
L'Emprise (The Entity);;Divers;French;02h06min;http://protect.megaupload-torrent.com/index.php?id=3102
Les Dents de la mer 3 (Jaws 3-D);21 décembre 1983;Epouvante-horreur;French;01h38min;http://protect.megaupload-torrent.com/index.php?id=2528
Eternal Sunshine of the Spotless Mind;6 octobre 2004;Comédie;French;01h48min;http://protect.megaupload-torrent.com/index.php?id=541
Perverse Karla;2006;Drame;French;01h39min;http://protect.megaupload-torrent.com/index.php?id=1329
Harkis;2009;Divers;French;;http://protect.megaupload-torrent.com/index.php?id=4815
Le retour des aventuriers du timbre perdu;1994;Comédie;French;;http://protect.megaupload-torrent.com/index.php?id=4786
Aimée et jaguar;1998;Drame;Vost fr;02h04min;http://protect.megaupload-torrent.com/index.php?id=4806
Mon colonel;15 novembre 2006;Drame;French;01h51min;http://protect.megaupload-torrent.com/index.php?id=2334
Ace Ventura en Afrique;10 juillet 1996;Aventure;French;01h38min;http://protect.megaupload-torrent.com/index.php?id=2516
Austin powers 3 Goldmember;23 octobre 2002;Action;French;1h35 min;http://protect.megaupload-torrent.com/index.php?id=4382
Astropia;;Divers;French;01h33min;http://protect.megaupload-torrent.com/index.php?id=2706
Le Scaphandre et le papillon;23 mai 2007;Drame;French;01h52min;http://protect.megaupload-torrent.com/index.php?id=3648
A nous les petites Anglaises;7 janvier 1976;Divers;French;01h30min;http://protect.megaupload-torrent.com/index.php?id=4011
Radio rebels (Airheads);15 mars 1995;Comédie;French;01h32min;http://protect.megaupload-torrent.com/index.php?id=4929
Affreux, sales et méchants;15 décembre 1976;Comédie;French;01h51min;http://protect.megaupload-torrent.com/index.php?id=1882
Before Sunrise;29 mars 1995;Romance;French;01h41min;http://protect.megaupload-torrent.com/index.php?id=2266
600 kilos d’or pur;25 août 2010;Aventure;French;01h40min;http://protect.megaupload-torrent.com/index.php?id=515
Joe contre le volcan (Joe versus the Volcano );27 juin 1990;Comédie;French;01h40min;http://protect.megaupload-torrent.com/index.php?id=5061
Arnaques, crimes et botanique;28 octobre 1998;Policier;French;01h46min;http://protect.megaupload-torrent.com/index.php?id=2697
Bigfoot et les Henderson;;Comédie;French;01h50min;http://protect.megaupload-torrent.com/index.php?id=2836
Best of the Best 2 (Best of the Best 2);1993;Divers;FRENCH;01h32min;http://protect.megaupload-torrent.com/index.php?id=4952
A bout de souffle made in USA (Breathless);22 juin 1983;Policier;French;01h37min;http://protect.megaupload-torrent.com/index.php?id=4088
Alien invasion (Alien Agent);;Divers;French;01h35min;http://protect.megaupload-torrent.com/index.php?id=2968
Au-dessus de la loi (Joshua Tree);;Divers;French;01h46min;http://protect.megaupload-torrent.com/index.php?id=3088
La Ligne rouge (The Thin Red Line);24 février 1999;Guerre;French;02h50min;http://protect.megaupload-torrent.com/index.php?id=2359
Buzz l’Eclair, le film : Le Début des Aventures;;Divers;French;01h10min;http://protect.megaupload-torrent.com/index.php?id=3338
A coeur ouvert (Reign Over Me);;Drame;French;02h04min;http://protect.megaupload-torrent.com/index.php?id=1037
Beautiful;;Divers;French;01h37min;http://protect.megaupload-torrent.com/index.php?id=2485
Encore toi ! (You Again);2010;Comédie;French;01h45min;http://protect.megaupload-torrent.com/index.php?id=3919
Dommage collatéral (Collateral Damage);3 juillet 2002;Action;French;01h51min;http://protect.megaupload-torrent.com/index.php?id=4999
Blade Runner;15 septembre 1982;Sience fiction;French;01h57min;http://protect.megaupload-torrent.com/index.php?id=2828
Terreur en haute mer (Chupacabra Terror);2005;Epouvante-horreur;French;01h25min;http://protect.megaupload-torrent.com/index.php?id=5218
Point Break;28 août 1991;Action;French;2h02 min;http://protect.megaupload-torrent.com/index.php?id=1270
Le Grand Meaulnes;4 octobre 2006;Drame;French;01h40mi;http://protect.megaupload-torrent.com/index.php?id=5539
Bébé mode d'emploi (Life As We Know It);8 décembre 2010;Comédie;French;01h54min;http://protect.megaupload-torrent.com/index.php?id=1703
La Double Vie de Samantha (The Client List);23 janvier 2012;Drame;French;01h35min;http://protect.megaupload-torrent.com/index.php?id=2816
Voyage au bout de l'enfer;7 mars 1979;Drame;French;03h03min;http://protect.megaupload-torrent.com/index.php?id=2492
La Classe américaine;1993;Comédie;French;01h10min;http://protect.megaupload-torrent.com/index.php?id=5126
High School Musical 3;22 octobre 2008;Musical;French;1h55 min;http://protect.megaupload-torrent.com/index.php?id=1838
Une vie volée (Girl, Interrupted);29 mars 2000;Drame;French;02h07min;http://protect.megaupload-torrent.com/index.php?id=2134
City of crime (City of Industry);25 juin 1997;Policier;French;01h37min;http://protect.megaupload-torrent.com/index.php?id=5546
Un homme et son chien;14 janvier 2009;Drame;French;01h34min;http://protect.megaupload-torrent.com/index.php?id=4491
Dieu est grand je suis toute petite;26 septembre 2001;Romance;French;01h40min;http://protect.megaupload-torrent.com/index.php?id=5452
Luke la main froide (Cool Hand Luke);1 décembre 1967;Drame;French;02h06min;http://protect.megaupload-torrent.com/index.php?id=3027
E.T. l'extra-terrestre (E.T. The Extra-Terrestrial);1 décembre 1982;Sience fiction;French;02h00min;http://protect.megaupload-torrent.com/index.php?id=1141
The keeper - Sous haute protection;2009;Action;French;1h30 min;http://protect.megaupload-torrent.com/index.php?id=4281
Ma sorcière bien-aimée (Bewitched);21 septembre 2005;Romance;French;01h42min;http://protect.megaupload-torrent.com/index.php?id=4151
The Great Raid;2005;Guerre;French;02h12min;http://protect.megaupload-torrent.com/index.php?id=5572
The Pursuit of Happyness;31 janvier 2007;Comédie;French;1h58 min;http://protect.megaupload-torrent.com/index.php?id=435
The sunset limited;2011;Drame;French;1h31 min;http://protect.megaupload-torrent.com/index.php?id=5548
The Defender;1994;Action;French;1h32 min;http://protect.megaupload-torrent.com/index.php?id=624
Rampage;2009;Thriller;French;01h39min;http://protect.megaupload-torrent.com/index.php?id=3982
Pulse 2 : Afterlife;2008;Epouvante-horreur;French;01h29min;http://protect.megaupload-torrent.com/index.php?id=4474
Séduction à pleines dents (Once bitten);1985;Comédie;French;01h34min;http://protect.megaupload-torrent.com/index.php?id=4351
Soldier;1998;Sience fiction;French;01h38min;http://protect.megaupload-torrent.com/index.php?id=5571
Orca;21 décembre 1977;Aventure;French;01h35min;http://protect.megaupload-torrent.com/index.php?id=2365
La Légende de Zorro (The Legend of Zorro);26 octobre 2005;Aventure;French;02h10min;http://protect.megaupload-torrent.com/index.php?id=1850
Jeune célibataire et gourmande;;Comédie;French;1h27 min;http://protect.megaupload-torrent.com/index.php?id=662
Inside Job;17 novembre 2010;Documentaire;Vost fr;02h00min;http://protect.megaupload-torrent.com/index.php?id=5147
Piégée à l'intérieur (Pro-life);2006;Epouvante-horreur;French;00h57min;http://protect.megaupload-torrent.com/index.php?id=3900
Brodeuses;13 octobre 2004;Drame;French;01h28min;http://protect.megaupload-torrent.com/index.php?id=1555
Michael Jackson's This Is It;28 octobre 2009;Documentaire;French;01h52min;http://protect.megaupload-torrent.com/index.php?id=1637
Maniac Cop 3 (Maniac Cop 3 : Badge of Silence);1993;Thriller;French;01h25min;http://protect.megaupload-torrent.com/index.php?id=4494
Last Exit;;Action;French;1h29;http://protect.megaupload-torrent.com/index.php?id=3320
La Petite fadette;2004;Drame;French;01h30min;http://protect.megaupload-torrent.com/index.php?id=2753
Le Cobaye (The Lawnmower Man);1991;Epouvante-horreur;French;01h48min;http://protect.megaupload-torrent.com/index.php?id=3626
Les chemins de la gloire;1985;Drame;French;1h36;http://protect.megaupload-torrent.com/index.php?id=4229
Je l'aimais;6 mai 2009;Drame;French;01h52min;http://protect.megaupload-torrent.com/index.php?id=5592
Nothing;29 août 2007;Comédie;French;01h30min;http://protect.megaupload-torrent.com/index.php?id=5594
Night Train;2009;Thriller;French;01h23min;http://protect.megaupload-torrent.com/index.php?id=5595
Scooby-Doo;10 juillet 2002;Comédie;French;01h27min;http://protect.megaupload-torrent.com/index.php?id=5597
Scooby Doo in Where's My Mummy;2005;Animation;French;1h12;http://protect.megaupload-torrent.com/index.php?id=5598
Scooby-Doo 2 : les monstres se déchaînent (Scooby-Doo 2: Monsters Unleashed);7 avril 2004;Comédie;French;01h31min;http://protect.megaupload-torrent.com/index.php?id=5599
Scooby-Doo et le monstre du Loch Ness (Scooby-Doo and the Loch Ness Monster);2004;Animation;French;01h14min;http://protect.megaupload-torrent.com/index.php?id=5600
La Vie des autres (Das Leben der Anderen);31 janvier 2007;Drame;French;02h17min;http://protect.megaupload-torrent.com/index.php?id=5601
Maman, j'ai encore raté l'avion (Home Alone 2);16 décembre 1992;Comédie;French;1h 59min;http://protect.megaupload-torrent.com/index.php?id=66
Jane (Becoming Jane);17 octobre 2007;Romance;French;01h58min;http://protect.megaupload-torrent.com/index.php?id=4094
Human Nature;12 septembre 2001;Comédie;French;01h36min;http://protect.megaupload-torrent.com/index.php?id=5557
Insane;2007;Epouvante-horreur;French;01h22min;http://protect.megaupload-torrent.com/index.php?id=3935
Hitcher (The Hitcher);9 mai 2007;Epouvante-horreur;French;01h30min;http://protect.megaupload-torrent.com/index.php?id=2783
Happy Few - Aimez qui vous voulez;2009;Comédie;French;1h43 min;http://protect.megaupload-torrent.com/index.php?id=4621
Clara et moi;30 juin 2004;Romance;French;01h26min;http://protect.megaupload-torrent.com/index.php?id=1353
High School Musical;;Musical;French;1h33 min;http://protect.megaupload-torrent.com/index.php?id=1601
Diablesse (Saving Silverman);12 septembre 2001;Comédie;French;01h30min;http://protect.megaupload-torrent.com/index.php?id=2252
Megamind;15 décembre 2010;Animation;French;01h36min;http://protect.megaupload-torrent.com/index.php?id=1925
Blitz;22 juin 2011;Thriller;French;01h36min;http://protect.megaupload-torrent.com/index.php?id=5267
Germinal;29 septembre 1993;Drame;French;2h40 min;http://protect.megaupload-torrent.com/index.php?id=577
Frangins malgré eux (Step Brothers);19 novembre 2008;Comédie;French;01h38min;http://protect.megaupload-torrent.com/index.php?id=4439
Le Retour des bidasses en folie;1982;Comédie;French;01h30;http://protect.megaupload-torrent.com/index.php?id=2574
La Route d'Eldorado (The Road to el Dorado);25 octobre 2000;Animation;French;01h30min;http://protect.megaupload-torrent.com/index.php?id=4276
La Momie 2;23 Mai 2001;Aventure;French;01h38min;http://protect.megaupload-torrent.com/index.php?id=2118
Hollywood sunrise (Hurlyburly);6 février 2002;Drame;French;01h58min;http://protect.megaupload-torrent.com/index.php?id=2201
Fortapàsc;5 janvier 2011;Drame;French;01h48min;http://protect.megaupload-torrent.com/index.php?id=5154
Broken Arrow;6 mars 1996;Aventure;French;01h48min;http://protect.megaupload-torrent.com/index.php?id=5141
The Interceptor (Zapreshchennaya realnost);22 février 2011;Sience fiction;French;01h29min;http://protect.megaupload-torrent.com/index.php?id=3930
Fisher King : Le roi pêcheur (The Fisher King);2 octobre 1991;Comédie;French;02h15min;http://protect.megaupload-torrent.com/index.php?id=5554
Arlington road;21 avril 1999;Thriller;French;01h57min;http://protect.megaupload-torrent.com/index.php?id=5556
Et vive la liberté;1 février 1978;Divers;French;01h30min;http://protect.megaupload-torrent.com/index.php?id=2668
Charlie et ses drôles de dames (Charlie's Angels);22 novembre 2000;Aventure;French;01h38min;http://protect.megaupload-torrent.com/index.php?id=5550
Bird;1 juin 1988;Comédie;French;02h40min;http://protect.megaupload-torrent.com/index.php?id=5158
A better way to die;2000;Divers;French;01h38min;http://protect.megaupload-torrent.com/index.php?id=4996
Le Pull-over rouge;1979;Drame;French;02h00min;http://protect.megaupload-torrent.com/index.php?id=1563
Saint ange;23 juin 2004;Divers;French;01h38min;http://protect.megaupload-torrent.com/index.php?id=686
Stag Night;;Action;French;1h30 min;http://protect.megaupload-torrent.com/index.php?id=648
Dans ton sommeil;24 mars 2010;Thriller;French;01h30min;http://protect.megaupload-torrent.com/index.php?id=3604
Ricochet;19 février 1992;Policier;French;01h49min;http://protect.megaupload-torrent.com/index.php?id=5103
